Column1,Content ID,Type,Datetime,Category,Score,Sentiments,,,,
255,5118e9c5-1377-4cc5-a486-65b35b7b7b76,love,26-03-2021 05:42,science,65,positive,,,,
258,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,13-09-2020 11:24,tennis,70,positive,,,,
259,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,28-01-2021 21:06,tennis,12,negative,,,,
260,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,20-01-2021 01:15,tennis,20,neutral,,,,
261,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,03-09-2020 01:15,tennis,75,positive,,,,
262,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,09-01-2021 10:46,tennis,12,negative,,,,
263,0be59876-d70c-486c-8e0b-a06bef7a2cd6,indifferent,19-09-2020 22:29,tennis,20,neutral,,,,
264,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,29-05-2021 07:21,tennis,75,positive,,,,
265,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,15-05-2021 19:04,tennis,12,negative,,,,
266,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,15-08-2020 12:27,tennis,45,positive,,,,
267,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,31-03-2021 15:51,tennis,0,negative,,,,
268,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,15-02-2021 03:32,tennis,35,neutral,,,,
269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,29-03-2021 19:03,tennis,15,negative,,,,
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,29-07-2020 10:40,tennis,15,negative,,,,
271,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,08-05-2021 13:47,tennis,5,negative,,,,
272,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,06-11-2020 02:36,tennis,60,positive,,,,
273,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,25-07-2020 16:31,tennis,75,positive,,,,
274,0be59876-d70c-486c-8e0b-a06bef7a2cd6,worried,04-12-2020 00:56,tennis,12,negative,,,,
275,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,22-09-2020 02:08,tennis,75,positive,,,,
276,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,05-07-2020 05:50,tennis,5,negative,,,,
277,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,20-10-2020 12:11,tennis,70,positive,,,,
278,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11-01-2021 06:02,tennis,60,positive,,,,
279,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,28-02-2021 07:51,tennis,70,positive,,,,
280,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,06-12-2020 13:45,tennis,45,positive,,,,
281,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,05-05-2021 09:54,tennis,35,neutral,,,,
282,0be59876-d70c-486c-8e0b-a06bef7a2cd6,interested,27-08-2020 18:36,tennis,30,positive,,,,
283,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,15-10-2020 01:29,tennis,60,positive,,,,
284,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,15-01-2021 11:33,tennis,35,neutral,,,,
285,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,01-03-2021 20:26,tennis,45,positive,,,,
286,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,28-11-2020 02:11,tennis,35,neutral,,,,
287,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,26-06-2020 19:05,tennis,60,positive,,,,
288,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,30-12-2020 13:37,tennis,70,positive,,,,
289,0be59876-d70c-486c-8e0b-a06bef7a2cd6,super love,14-02-2021 21:15,tennis,75,positive,,,,
290,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,27-03-2021 20:07,tennis,70,positive,,,,
291,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,23-08-2020 07:38,tennis,10,negative,,,,
292,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,09-11-2020 08:23,tennis,60,positive,,,,
293,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,12-05-2021 20:45,tennis,5,negative,,,,
294,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,15-04-2021 13:23,tennis,5,negative,,,,
295,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,16-08-2020 22:58,tennis,35,neutral,,,,
296,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,11-09-2020 16:22,tennis,0,negative,,,,
297,0be59876-d70c-486c-8e0b-a06bef7a2cd6,intrigued,13-04-2021 01:43,tennis,45,positive,,,,
298,0be59876-d70c-486c-8e0b-a06bef7a2cd6,cherish,13-12-2020 15:59,tennis,70,positive,,,,
299,0be59876-d70c-486c-8e0b-a06bef7a2cd6,dislike,03-12-2020 08:08,tennis,10,negative,,,,
300,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,13-10-2020 16:31,tennis,0,negative,,,,
301,0be59876-d70c-486c-8e0b-a06bef7a2cd6,want,04-12-2020 10:04,tennis,70,positive,,,,
302,0be59876-d70c-486c-8e0b-a06bef7a2cd6,peeking,25-01-2021 11:00,tennis,35,neutral,,,,
303,0be59876-d70c-486c-8e0b-a06bef7a2cd6,hate,04-05-2021 19:40,tennis,5,negative,,,,
304,0be59876-d70c-486c-8e0b-a06bef7a2cd6,disgust,23-07-2020 19:31,tennis,0,negative,,,,
306,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,06-01-2021 06:08,food,65,positive,,,,
307,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,21-10-2020 03:48,food,12,negative,,,,
308,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,23-02-2021 22:36,food,12,negative,,,,
309,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,26-01-2021 01:00,food,75,positive,,,,
310,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,18-12-2020 14:07,food,35,neutral,,,,
311,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,23-05-2021 23:27,food,20,neutral,,,,
312,81abd65a-3b76-4574-a0a7-db6bf7184ae2,worried,31-10-2020 03:17,food,12,negative,,,,
313,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,20-02-2021 20:02,food,20,neutral,,,,
314,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,28-10-2020 13:14,food,75,positive,,,,
315,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,30-08-2020 00:08,food,35,neutral,,,,
316,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,08-12-2020 13:12,food,0,negative,,,,
317,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,04-11-2020 21:06,food,15,negative,,,,
318,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,24-08-2020 13:48,food,15,negative,,,,
319,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,05-01-2021 13:15,food,0,negative,,,,
320,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,28-02-2021 09:21,food,72,positive,,,,
321,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,22-09-2020 04:09,food,10,negative,,,,
322,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,08-11-2020 02:43,food,0,negative,,,,
323,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,26-10-2020 11:48,food,65,positive,,,,
324,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,04-11-2020 14:58,food,60,positive,,,,
325,81abd65a-3b76-4574-a0a7-db6bf7184ae2,love,31-05-2021 01:24,food,65,positive,,,,
326,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,07-03-2021 06:31,food,35,neutral,,,,
327,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,17-06-2021 23:27,food,45,positive,,,,
328,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,27-07-2020 23:54,food,45,positive,,,,
329,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,19-04-2021 01:45,food,0,negative,,,,
330,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,05-10-2020 13:55,food,50,positive,,,,
331,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,28-09-2020 08:49,food,75,positive,,,,
332,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,25-02-2021 04:02,food,10,negative,,,,
333,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,24-12-2020 22:31,food,60,positive,,,,
334,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,15-06-2021 12:15,food,60,positive,,,,
335,81abd65a-3b76-4574-a0a7-db6bf7184ae2,dislike,03-05-2021 23:10,food,10,negative,,,,
336,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,12-02-2021 04:23,food,45,positive,,,,
337,81abd65a-3b76-4574-a0a7-db6bf7184ae2,adore,31-08-2020 00:39,food,72,positive,,,,
338,81abd65a-3b76-4574-a0a7-db6bf7184ae2,indifferent,11-01-2021 08:47,food,20,neutral,,,,
339,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,02-08-2020 20:28,food,75,positive,,,,
340,81abd65a-3b76-4574-a0a7-db6bf7184ae2,disgust,18-10-2020 12:49,food,0,negative,,,,
341,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,28-03-2021 08:08,food,35,neutral,,,,
342,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,11-02-2021 04:02,food,75,positive,,,,
343,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,12-08-2020 23:43,food,60,positive,,,,
344,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,07-01-2021 02:48,food,15,negative,,,,
345,81abd65a-3b76-4574-a0a7-db6bf7184ae2,interested,27-10-2020 03:58,food,30,positive,,,,
346,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,19-02-2021 00:55,food,15,negative,,,,
347,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,08-06-2021 10:45,food,75,positive,,,,
348,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,18-10-2020 04:17,food,50,positive,,,,
349,81abd65a-3b76-4574-a0a7-db6bf7184ae2,super love,05-11-2020 13:54,food,75,positive,,,,
350,81abd65a-3b76-4574-a0a7-db6bf7184ae2,intrigued,16-08-2020 12:12,food,45,positive,,,,
351,81abd65a-3b76-4574-a0a7-db6bf7184ae2,scared,14-10-2020 14:55,food,15,negative,,,,
352,81abd65a-3b76-4574-a0a7-db6bf7184ae2,peeking,01-04-2021 12:04,food,35,neutral,,,,
353,81abd65a-3b76-4574-a0a7-db6bf7184ae2,like,25-09-2020 06:17,food,50,positive,,,,
355,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,intrigued,03-03-2021 18:40,travel,45,positive,,,,
357,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,30-10-2020 03:52,fitness,30,positive,,,,
358,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,like,12-02-2021 05:48,fitness,50,positive,,,,
359,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,disgust,08-02-2021 03:28,fitness,0,negative,,,,
360,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,interested,02-04-2021 07:49,fitness,30,positive,,,,
361,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,30-06-2020 05:53,fitness,12,negative,,,,
362,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,worried,22-10-2020 23:10,fitness,12,negative,,,,
363,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,indifferent,16-06-2021 13:46,fitness,20,neutral,,,,
364,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,cherish,10-08-2020 13:42,fitness,70,positive,,,,
366,f332d362-dc48-46c2-a64b-641157c0987e,adore,26-07-2020 19:34,soccer,72,positive,,,,
367,f332d362-dc48-46c2-a64b-641157c0987e,interested,12-12-2020 15:31,soccer,30,positive,,,,
368,f332d362-dc48-46c2-a64b-641157c0987e,want,21-08-2020 15:22,soccer,70,positive,,,,
369,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,31-05-2021 20:37,soccer,20,neutral,,,,
370,f332d362-dc48-46c2-a64b-641157c0987e,indifferent,14-02-2021 06:00,soccer,20,neutral,,,,
371,f332d362-dc48-46c2-a64b-641157c0987e,disgust,15-02-2021 20:35,soccer,0,negative,,,,
373,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,08-09-2020 14:01,public speaking,5,negative,,,,
374,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,28-10-2020 07:37,public speaking,12,negative,,,,
375,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,21-11-2020 19:53,public speaking,30,positive,,,,
376,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,16-10-2020 22:41,public speaking,15,negative,,,,
377,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,08-01-2021 12:46,public speaking,5,negative,,,,
378,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,07-09-2020 06:55,public speaking,70,positive,,,,
379,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,26-01-2021 16:14,public speaking,5,negative,,,,
380,a2e93b29-9259-4092-a4d7-62d5e823bb74,worried,15-09-2020 22:47,public speaking,12,negative,,,,
381,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,09-11-2020 00:34,public speaking,65,positive,,,,
382,a2e93b29-9259-4092-a4d7-62d5e823bb74,like,03-09-2020 13:36,public speaking,50,positive,,,,
383,a2e93b29-9259-4092-a4d7-62d5e823bb74,indifferent,01-02-2021 04:49,public speaking,20,neutral,,,,
384,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,14-04-2021 18:36,public speaking,70,positive,,,,
385,a2e93b29-9259-4092-a4d7-62d5e823bb74,love,12-01-2021 11:57,public speaking,65,positive,,,,
386,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,02-11-2020 22:53,public speaking,10,negative,,,,
387,a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,08-03-2021 00:05,public speaking,60,positive,,,,
388,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,14-09-2020 05:11,public speaking,70,positive,,,,
389,a2e93b29-9259-4092-a4d7-62d5e823bb74,dislike,28-07-2020 09:50,public speaking,10,negative,,,,
390,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,30-06-2020 01:25,public speaking,70,positive,,,,
391,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,26-01-2021 19:53,public speaking,72,positive,,,,
392,a2e93b29-9259-4092-a4d7-62d5e823bb74,cherish,30-06-2020 07:10,public speaking,70,positive,,,,
393,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,19-05-2021 16:20,public speaking,72,positive,,,,
394,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,11-03-2021 23:55,public speaking,70,positive,,,,
395,a2e93b29-9259-4092-a4d7-62d5e823bb74,want,17-10-2020 22:39,public speaking,70,positive,,,,
396,a2e93b29-9259-4092-a4d7-62d5e823bb74,adore,12-04-2021 17:12,public speaking,72,positive,,,,
397,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,25-11-2020 01:57,public speaking,5,negative,,,,
398,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,09-06-2021 09:41,public speaking,0,negative,,,,
399,a2e93b29-9259-4092-a4d7-62d5e823bb74,peeking,20-05-2021 17:51,public speaking,35,neutral,,,,
400,a2e93b29-9259-4092-a4d7-62d5e823bb74,hate,30-09-2020 18:09,public speaking,5,negative,,,,
401,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,07-10-2020 16:03,public speaking,75,positive,,,,
402,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,07-10-2020 01:24,public speaking,15,negative,,,,
403,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,11-01-2021 16:13,public speaking,15,negative,,,,
404,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,26-12-2020 06:13,public speaking,0,negative,,,,
405,a2e93b29-9259-4092-a4d7-62d5e823bb74,disgust,15-06-2021 17:31,public speaking,0,negative,,,,
406,a2e93b29-9259-4092-a4d7-62d5e823bb74,scared,21-05-2021 09:25,public speaking,15,negative,,,,
407,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,14-11-2020 15:11,public speaking,45,positive,,,,
408,a2e93b29-9259-4092-a4d7-62d5e823bb74,super love,05-05-2021 15:38,public speaking,75,positive,,,,
409,a2e93b29-9259-4092-a4d7-62d5e823bb74,interested,17-08-2020 10:08,public speaking,30,positive,,,,
410,a2e93b29-9259-4092-a4d7-62d5e823bb74,intrigued,31-12-2020 05:53,public speaking,45,positive,,,,
412,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,21-11-2020 03:14,food,0,negative,,,,
413,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,05-10-2020 18:00,food,5,negative,,,,
414,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,28-05-2021 15:20,food,70,positive,,,,
415,9b3a6d30-48e8-476c-82be-9031524bd04d,hate,12-01-2021 12:14,food,5,negative,,,,
416,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,20-02-2021 00:07,food,15,negative,,,,
417,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,14-07-2020 21:01,food,45,positive,,,,
418,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,05-06-2021 10:04,food,12,negative,,,,
419,9b3a6d30-48e8-476c-82be-9031524bd04d,want,23-03-2021 01:55,food,70,positive,,,,
420,9b3a6d30-48e8-476c-82be-9031524bd04d,cherish,18-05-2021 09:52,food,70,positive,,,,
421,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,31-08-2020 05:22,food,15,negative,,,,
422,9b3a6d30-48e8-476c-82be-9031524bd04d,like,04-06-2021 16:57,food,50,positive,,,,
423,9b3a6d30-48e8-476c-82be-9031524bd04d,disgust,01-01-2021 11:23,food,0,negative,,,,
424,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,29-05-2021 04:16,food,10,negative,,,,
425,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,18-07-2020 10:43,food,30,positive,,,,
426,9b3a6d30-48e8-476c-82be-9031524bd04d,adore,07-11-2020 01:54,food,72,positive,,,,
427,9b3a6d30-48e8-476c-82be-9031524bd04d,like,11-08-2020 12:01,food,50,positive,,,,
428,9b3a6d30-48e8-476c-82be-9031524bd04d,dislike,24-07-2020 18:23,food,10,negative,,,,
429,9b3a6d30-48e8-476c-82be-9031524bd04d,scared,08-10-2020 08:38,food,15,negative,,,,
430,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,05-02-2021 13:05,food,20,neutral,,,,
431,9b3a6d30-48e8-476c-82be-9031524bd04d,indifferent,09-11-2020 03:05,food,20,neutral,,,,
432,9b3a6d30-48e8-476c-82be-9031524bd04d,interested,26-07-2020 10:36,food,30,positive,,,,
433,9b3a6d30-48e8-476c-82be-9031524bd04d,like,19-05-2021 04:30,food,50,positive,,,,
434,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,15-11-2020 22:53,food,75,positive,,,,
435,9b3a6d30-48e8-476c-82be-9031524bd04d,worried,04-02-2021 13:45,food,12,negative,,,,
436,9b3a6d30-48e8-476c-82be-9031524bd04d,intrigued,01-08-2020 23:38,food,45,positive,,,,
437,9b3a6d30-48e8-476c-82be-9031524bd04d,super love,22-09-2020 17:07,food,75,positive,,,,
439,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,21-05-2021 12:47,tennis,72,positive,,,,
440,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,25-02-2021 12:05,tennis,35,neutral,,,,
441,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,10-04-2021 09:41,tennis,0,negative,,,,
442,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,06-04-2021 19:56,tennis,12,negative,,,,
443,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,worried,05-04-2021 16:42,tennis,12,negative,,,,
444,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,14-12-2020 12:53,tennis,0,negative,,,,
445,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,06-03-2021 10:03,tennis,60,positive,,,,
446,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,12-10-2020 01:42,tennis,5,negative,,,,
447,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,14-11-2020 10:25,tennis,50,positive,,,,
448,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,07-06-2021 12:44,tennis,15,negative,,,,
449,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,13-02-2021 13:45,tennis,5,negative,,,,
450,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,08-05-2021 11:21,tennis,65,positive,,,,
451,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,20-11-2020 19:09,tennis,15,negative,,,,
452,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,18-07-2020 03:52,tennis,70,positive,,,,
453,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,27-08-2020 15:23,tennis,65,positive,,,,
454,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,29-09-2020 02:49,tennis,10,negative,,,,
455,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,17-08-2020 14:29,tennis,50,positive,,,,
456,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,16-08-2020 17:45,tennis,70,positive,,,,
457,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,06-07-2020 00:08,tennis,50,positive,,,,
458,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,22-07-2020 01:15,tennis,60,positive,,,,
459,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,16-05-2021 13:24,tennis,15,negative,,,,
460,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,20-05-2021 22:09,tennis,65,positive,,,,
461,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,11-02-2021 08:54,tennis,5,negative,,,,
462,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,03-08-2020 17:58,tennis,45,positive,,,,
463,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,18-09-2020 16:29,tennis,70,positive,,,,
464,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,27-03-2021 08:58,tennis,5,negative,,,,
465,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,13-07-2020 21:02,tennis,10,negative,,,,
466,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,19-01-2021 03:07,tennis,75,positive,,,,
467,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,30-04-2021 06:11,tennis,70,positive,,,,
468,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,04-04-2021 01:34,tennis,50,positive,,,,
469,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,03-02-2021 18:41,tennis,20,neutral,,,,
470,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,06-10-2020 10:20,tennis,0,negative,,,,
471,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,interested,07-11-2020 17:59,tennis,30,positive,,,,
472,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,22-12-2020 01:07,tennis,10,negative,,,,
473,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,20-03-2021 14:45,tennis,20,neutral,,,,
474,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,14-08-2020 09:02,tennis,45,positive,,,,
475,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,20-09-2020 19:55,tennis,45,positive,,,,
476,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,20-12-2020 16:12,tennis,15,negative,,,,
477,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,08-05-2021 18:54,tennis,72,positive,,,,
478,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,peeking,23-10-2020 18:02,tennis,35,neutral,,,,
479,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,27-08-2020 15:08,tennis,0,negative,,,,
480,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,cherish,23-05-2021 04:59,tennis,70,positive,,,,
481,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,27-11-2020 02:50,tennis,65,positive,,,,
482,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,16-04-2021 11:15,tennis,75,positive,,,,
483,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,29-05-2021 04:12,tennis,5,negative,,,,
485,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,27-10-2020 22:11,soccer,12,negative,,,,
486,baa2db00-81ba-4c34-b17d-dd950bfa133b,intrigued,03-04-2021 05:44,soccer,45,positive,,,,
487,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,29-06-2020 07:21,soccer,10,negative,,,,
488,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,24-09-2020 06:28,soccer,5,negative,,,,
489,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,13-09-2020 08:14,soccer,0,negative,,,,
490,baa2db00-81ba-4c34-b17d-dd950bfa133b,disgust,19-08-2020 03:04,soccer,0,negative,,,,
491,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,11-05-2021 19:35,soccer,70,positive,,,,
492,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,02-04-2021 19:50,soccer,20,neutral,,,,
493,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,22-09-2020 01:23,soccer,70,positive,,,,
494,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,05-08-2020 16:00,soccer,15,negative,,,,
495,baa2db00-81ba-4c34-b17d-dd950bfa133b,indifferent,15-12-2020 21:35,soccer,20,neutral,,,,
496,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,28-05-2021 07:57,soccer,65,positive,,,,
497,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,09-06-2021 03:55,soccer,65,positive,,,,
498,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,07-09-2020 15:21,soccer,70,positive,,,,
499,baa2db00-81ba-4c34-b17d-dd950bfa133b,dislike,08-08-2020 00:29,soccer,10,negative,,,,
500,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,19-12-2020 19:32,soccer,50,positive,,,,
501,baa2db00-81ba-4c34-b17d-dd950bfa133b,hate,24-05-2021 06:17,soccer,5,negative,,,,
502,baa2db00-81ba-4c34-b17d-dd950bfa133b,worried,26-01-2021 07:25,soccer,12,negative,,,,
503,baa2db00-81ba-4c34-b17d-dd950bfa133b,super love,30-10-2020 16:05,soccer,75,positive,,,,
504,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,13-06-2021 16:05,soccer,60,positive,,,,
505,baa2db00-81ba-4c34-b17d-dd950bfa133b,interested,18-12-2020 02:24,soccer,30,positive,,,,
506,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,21-07-2020 16:09,soccer,15,negative,,,,
507,baa2db00-81ba-4c34-b17d-dd950bfa133b,like,05-02-2021 15:30,soccer,50,positive,,,,
508,baa2db00-81ba-4c34-b17d-dd950bfa133b,cherish,10-12-2020 05:51,soccer,70,positive,,,,
509,baa2db00-81ba-4c34-b17d-dd950bfa133b,love,26-09-2020 12:50,soccer,65,positive,,,,
510,baa2db00-81ba-4c34-b17d-dd950bfa133b,want,13-01-2021 16:16,soccer,70,positive,,,,
